State,State Abbrev,QuarterYear,Year,Entry Date,Qtr_Since_Entry,State_Exit_Qtr,Revenue at the Target of Boycott,Population,State Per Capita Income,ln(State Per Capita Income),Healthcare PPI,Rev Per Cap,Log Rev Per Cap,Boycott State,Rev Per Cap Lagged
GEORGIA,GA,2017-04-01 00:00:00,2017,2010-04-01 00:00:00,28,2022-10-01 00:00:00,1025650.192,10410330,44731,10.70842205,129,0.098522352,-2.317471837,1,0.094563629
GEORGIA,GA,2017-07-01 00:00:00,2017,2010-04-01 00:00:00,29,2022-10-01 00:00:00,929070.6763,10410330,45068,10.71592774,129.3,0.089245074,-2.416369048,1,0.098522352
GEORGIA,GA,2017-10-01 00:00:00,2017,2010-04-01 00:00:00,30,2022-10-01 00:00:00,1128230.637,10410330,45777,10.73153706,130.1,0.108376069,-2.222147985,1,0.089245074
GEORGIA,GA,2018-01-01 00:00:00,2018,2010-04-01 00:00:00,31,2022-10-01 00:00:00,1030031.412,10511131,46155,10.73976058,131.5,0.097994346,-2.322845492,1,0.108376069
GEORGIA,GA,2018-04-01 00:00:00,2018,2010-04-01 00:00:00,32,2022-10-01 00:00:00,1305271.74,10511131,46569,10.74869036,132.2,0.124179952,-2.086023542,1,0.097994346
GEORGIA,GA,2018-07-01 00:00:00,2018,2010-04-01 00:00:00,33,2022-10-01 00:00:00,1171043.389,10511131,47188,10.7618949,133.5,0.111409837,-2.194539654,1,0.124179952
GEORGIA,GA,2018-10-01 00:00:00,2018,2010-04-01 00:00:00,34,2022-10-01 00:00:00,862805.8142,10511131,47343,10.76517425,134.5,0.082084964,-2.500000417,1,0.111409837
GEORGIA,GA,2019-01-01 00:00:00,2019,2010-04-01 00:00:00,35,2022-10-01 00:00:00,1304559.69,10617423,48249,10.78413038,135.1,0.12286971,-2.096630749,1,0.082084964
GEORGIA,GA,2019-04-01 00:00:00,2019,2010-04-01 00:00:00,36,2022-10-01 00:00:00,1245985.47,10617423,48605,10.79148169,135.9,0.117352909,-2.142569572,1,0.12286971
GEORGIA,GA,2019-07-01 00:00:00,2019,2010-04-01 00:00:00,37,2022-10-01 00:00:00,244146.81,10617423,48809,10.79567,136.9,0.022994922,-3.772481885,1,0.117352909
GEORGIA,GA,2019-10-01 00:00:00,2019,2010-04-01 00:00:00,38,2022-10-01 00:00:00,184581.42,10617423,49136,10.80234724,137.6,0.017384767,-4.052160943,1,0.022994922
GEORGIA,GA,2020-01-01 00:00:00,2020,2010-04-01 00:00:00,39,2022-10-01 00:00:00,126245.4,10729828,49464,10.80900041,138.8,0.011765836,-4.442555174,1,0.017384767
GEORGIA,GA,2020-04-01 00:00:00,2020,2010-04-01 00:00:00,40,2022-10-01 00:00:00,42352.32,10729828,54020,10.89710963,138.2,0.003947157,-5.534759604,1,0.011765836
GEORGIA,GA,2020-07-01 00:00:00,2020,2010-04-01 00:00:00,41,2022-10-01 00:00:00,79789.38,10729828,52376,10.86620375,140,0.007436222,-4.901392393,1,0.003947157
GEORGIA,GA,2020-10-01 00:00:00,2020,2010-04-01 00:00:00,42,2022-10-01 00:00:00,101360.52,10729828,50910,10.83781465,140.8,0.009446612,-4.662099139,1,0.007436222
GEORGIA,GA,2021-01-01 00:00:00,2021,2010-04-01 00:00:00,43,2022-10-01 00:00:00,81986.34,10788029,58076,10.96950778,141.9,0.007599752,-4.879639724,1,0.009446612
GEORGIA,GA,2021-04-01 00:00:00,2021,2010-04-01 00:00:00,44,2022-10-01 00:00:00,68994.21,10788029,54227,10.90093422,143.3,0.006395442,-5.052169784,1,0.007599752
GEORGIA,GA,2021-07-01 00:00:00,2021,2010-04-01 00:00:00,45,2022-10-01 00:00:00,83368.11,10788029,54101,10.89860795,145.4,0.007727835,-4.86292651,1,0.006395442
GEORGIA,GA,2021-10-01 00:00:00,2021,2010-04-01 00:00:00,46,2022-10-01 00:00:00,107445.96,10788029,54962,10.91439732,147.8,0.00995974,-4.609204349,1,0.007727835
GEORGIA,GA,2022-01-01 00:00:00,2022,2010-04-01 00:00:00,47,2022-10-01 00:00:00,71882.19,10912876,55366,10.92172097,150,0.006586915,-5.022670127,1,0.00995974
GEORGIA,GA,2022-04-01 00:00:00,2022,2010-04-01 00:00:00,48,2022-10-01 00:00:00,102604.23,10912876,,10.92047588,151.9,0.009402126,-4.666819495,1,0.006586915
GEORGIA,GA,2022-07-01 00:00:00,2022,2010-04-01 00:00:00,49,2022-10-01 00:00:00,64410.66,10912876,,10.93046209,154.2,0.005902263,-5.132419508,1,0.009402126
GEORGIA,GA,2022-10-01 00:00:00,2022,2010-04-01 00:00:00,50,2022-10-01 00:00:00,88177.23,10912876,,10.94044829,,0.008080109,-4.818349889,1,0.005902263
ILLINOIS,IL,2012-04-01 00:00:00,2012,2012-04-01 00:00:00,0,2022-10-01 00:00:00,194054.4,12882510,45905,10.73432932,117.3,0.0150634,-4.195487324,0,0.008080109
ILLINOIS,IL,2012-07-01 00:00:00,2012,2012-04-01 00:00:00,1,2022-10-01 00:00:00,335453.52,12882510,45650,10.72875889,117.7,0.026039453,-3.648142449,0,0.0150634
ILLINOIS,IL,2012-10-01 00:00:00,2012,2012-04-01 00:00:00,2,2022-10-01 00:00:00,262341.75,12882510,47096,10.75994335,118.2,0.02036418,-3.893977813,0,0.026039453
ILLINOIS,IL,2013-01-01 00:00:00,2013,2012-04-01 00:00:00,3,2022-10-01 00:00:00,196863.54,12895129,46557,10.74843265,118.7,0.015266504,-4.182094124,0,0.02036418
ILLINOIS,IL,2013-04-01 00:00:00,2013,2012-04-01 00:00:00,4,2022-10-01 00:00:00,351428.82,12895129,46997,10.75783905,119.2,0.027252835,-3.602597735,0,0.015266504
ILLINOIS,IL,2013-07-01 00:00:00,2013,2012-04-01 00:00:00,5,2022-10-01 00:00:00,307910.16,12895129,47155,10.76119533,119.7,0.023878021,-3.73479687,0,0.027252835
ILLINOIS,IL,2013-10-01 00:00:00,2013,2012-04-01 00:00:00,6,2022-10-01 00:00:00,609664.95,12895129,47496,10.76840078,120.3,0.047278701,-3.051695378,0,0.023878021
ILLINOIS,IL,2014-01-01 00:00:00,2014,2012-04-01 00:00:00,7,2022-10-01 00:00:00,830174.91,12884493,48279,10.78475196,120.6,0.064432098,-2.742143361,0,0.047278701
ILLINOIS,IL,2014-04-01 00:00:00,2014,2012-04-01 00:00:00,8,2022-10-01 00:00:00,874480.83,12884493,48962,10.79879977,121.3,0.067870799,-2.690149401,0,0.064432098
ILLINOIS,IL,2014-07-01 00:00:00,2014,2012-04-01 00:00:00,9,2022-10-01 00:00:00,451323.12,12884493,49501,10.80974815,121.6,0.035028396,-3.351596239,0,0.067870799
ILLINOIS,IL,2014-10-01 00:00:00,2014,2012-04-01 00:00:00,10,2022-10-01 00:00:00,463687.35,12884493,50202,10.82381015,122.6,0.035988017,-3.324569264,0,0.035028396
ILLINOIS,IL,2015-01-01 00:00:00,2015,2012-04-01 00:00:00,11,2022-10-01 00:00:00,394305.7808,12858913,50820,10.83604526,123.1,0.030664006,-3.484665767,0,0.035988017
ILLINOIS,IL,2015-04-01 00:00:00,2015,2012-04-01 00:00:00,12,2022-10-01 00:00:00,485889.4749,12858913,51279,10.84503659,123.7,0.037786201,-3.275811288,0,0.030664006
ILLINOIS,IL,2015-07-01 00:00:00,2015,2012-04-01 00:00:00,13,2022-10-01 00:00:00,525725.8703,12858913,51740,10.85398646,124.1,0.040884161,-3.197012551,0,0.037786201
ILLINOIS,IL,2015-10-01 00:00:00,2015,2012-04-01 00:00:00,14,2022-10-01 00:00:00,399960.9,12858913,51926,10.85757491,124.7,0.031103788,-3.470425676,0,0.040884161
ILLINOIS,IL,2016-01-01 00:00:00,2016,2012-04-01 00:00:00,15,2022-10-01 00:00:00,377412,12820527,51756,10.85429565,125.3,0.029438103,-3.525465408,0,0.031103788
ILLINOIS,IL,2016-04-01 00:00:00,2016,2012-04-01 00:00:00,16,2022-10-01 00:00:00,362746.5,12820527,51850,10.85611021,126.1,0.028294196,-3.565098594,0,0.029438103
ILLINOIS,IL,2016-07-01 00:00:00,2016,2012-04-01 00:00:00,17,2022-10-01 00:00:00,304567.8144,12820527,51985,10.85871049,126.8,0.023756263,-3.739909068,0,0.028294196
ILLINOIS,IL,2016-10-01 00:00:00,2016,2012-04-01 00:00:00,18,2022-10-01 00:00:00,318585.4748,12820527,52531,10.86915875,127.3,0.02484964,-3.694912032,0,0.023756263
ILLINOIS,IL,2017-01-01 00:00:00,2017,2012-04-01 00:00:00,19,2022-10-01 00:00:00,295131,12778828,52760,10.87350861,128.1,0.02309531,-3.768125692,0,0.02484964
ILLINOIS,IL,2017-04-01 00:00:00,2017,2012-04-01 00:00:00,20,2022-10-01 00:00:00,383163.9,12778828,53354,10.88470423,129,0.029984276,-3.507082183,0,0.02309531
ILLINOIS,IL,2017-07-01 00:00:00,2017,2012-04-01 00:00:00,21,2022-10-01 00:00:00,360157.8,12778828,53911,10.89508982,129.3,0.028183946,-3.569002749,0,0.029984276
ILLINOIS,IL,2017-10-01 00:00:00,2017,2012-04-01 00:00:00,22,2022-10-01 00:00:00,371967.9,12778828,54550,10.90687299,130.1,0.029108139,-3.536737458,0,0.028183946
ILLINOIS,IL,2018-01-01 00:00:00,2018,2012-04-01 00:00:00,23,2022-10-01 00:00:00,368008.2,12723071,55568,10.92536277,131.5,0.028924479,-3.543067018,0,0.029108139
ILLINOIS,IL,2018-04-01 00:00:00,2018,2012-04-01 00:00:00,24,2022-10-01 00:00:00,331898.25,12723071,56284,10.93816558,132.2,0.026086332,-3.646343793,0,0.028924479
ILLINOIS,IL,2018-07-01 00:00:00,2018,2012-04-01 00:00:00,25,2022-10-01 00:00:00,272172.3,12723071,56777,10.94688659,133.5,0.021392029,-3.844736917,0,0.026086332
ILLINOIS,IL,2018-10-01 00:00:00,2018,2012-04-01 00:00:00,26,2022-10-01 00:00:00,441132.06,12723071,57398,10.95776474,134.5,0.034671823,-3.361827952,0,0.021392029
ILLINOIS,IL,2019-01-01 00:00:00,2019,2012-04-01 00:00:00,27,2022-10-01 00:00:00,437468.4,12671821,57877,10.96607535,135.1,0.034522931,-3.366131514,0,0.034671823
ILLINOIS,IL,2019-04-01 00:00:00,2019,2012-04-01 00:00:00,28,2022-10-01 00:00:00,341421,12671821,57959,10.96749114,135.9,0.026943326,-3.614019668,0,0.034522931
ILLINOIS,IL,2019-07-01 00:00:00,2019,2012-04-01 00:00:00,29,2022-10-01 00:00:00,189260.4,12671821,58411,10.97525951,136.9,0.014935533,-4.204012144,0,0.026943326
ILLINOIS,IL,2019-10-01 00:00:00,2019,2012-04-01 00:00:00,30,2022-10-01 00:00:00,145746,12671821,58835,10.98249219,137.6,0.011501583,-4.465270608,0,0.014935533
ILLINOIS,IL,2020-01-01 00:00:00,2020,2012-04-01 00:00:00,31,2022-10-01 00:00:00,100576.5,12786580,59420,10.99238615,138.8,0.007865786,-4.84523283,0,0.011501583
ILLINOIS,IL,2020-04-01 00:00:00,2020,2012-04-01 00:00:00,32,2022-10-01 00:00:00,67543.5,12786580,63808,11.06363385,138.2,0.005282374,-5.243379628,0,0.007865786
ILLINOIS,IL,2020-07-01 00:00:00,2020,2012-04-01 00:00:00,33,2022-10-01 00:00:00,120868.5,12786580,62564,11.04394531,140,0.009452762,-4.661448285,0,0.005282374
ILLINOIS,IL,2020-10-01 00:00:00,2020,2012-04-01 00:00:00,34,2022-10-01 00:00:00,162768,12786580,62061,11.03587305,140.8,0.012729596,-4.363825588,0,0.009452762
ILLINOIS,IL,2021-01-01 00:00:00,2021,2012-04-01 00:00:00,35,2022-10-01 00:00:00,179767.5,12686469,69545,11.1497293,141.9,0.014170018,-4.256626922,0,0.012729596
ILLINOIS,IL,2021-04-01 00:00:00,2021,2012-04-01 00:00:00,36,2022-10-01 00:00:00,235935,12686469,65981,11.0971221,143.3,0.018597373,-3.984734928,0,0.014170018
ILLINOIS,IL,2021-07-01 00:00:00,2021,2012-04-01 00:00:00,37,2022-10-01 00:00:00,213886.5,12686469,66515,11.10518277,145.4,0.016859419,-4.082845771,0,0.018597373
ILLINOIS,IL,2021-10-01 00:00:00,2021,2012-04-01 00:00:00,38,2022-10-01 00:00:00,304162.5,12686469,67152,11.11471399,147.8,0.023975347,-3.730729173,0,0.016859419
ILLINOIS,IL,2022-01-01 00:00:00,2022,2012-04-01 00:00:00,39,2022-10-01 00:00:00,249082.5,12582032,67767,11.12383063,150,0.019796683,-3.922240877,0,0.023975347
ILLINOIS,IL,2022-04-01 00:00:00,2022,2012-04-01 00:00:00,40,2022-10-01 00:00:00,487854,12582032,,11.10623277,151.9,0.038773864,-3.250008863,0,0.019796683
ILLINOIS,IL,2022-07-01 00:00:00,2022,2012-04-01 00:00:00,41,2022-10-01 00:00:00,484921.5,12582032,,11.11589466,154.2,0.038540794,-3.256038021,0,0.038773864
ILLINOIS,IL,2022-10-01 00:00:00,2022,2012-04-01 00:00:00,42,2022-10-01 00:00:00,540477.27,12582032,,11.12555655,,0.042956278,-3.147572461,0,0.038540794
KANSAS,KS,2013-01-01 00:00:00,2013,2013-01-01 00:00:00,0,2019-10-01 00:00:00,83430,2893212,45367,10.72254025,118.7,0.028836463,-3.546114626,1,0.042956278
KANSAS,KS,2013-04-01 00:00:00,2013,2013-01-01 00:00:00,1,2019-10-01 00:00:00,500017.5,2893212,46279,10.74244357,119.2,0.172824356,-1.755479485,1,0.028836463
KANSAS,KS,2013-07-01 00:00:00,2013,2013-01-01 00:00:00,2,2019-10-01 00:00:00,710296.5,2893212,46344,10.74384711,119.7,0.245504477,-1.404440094,1,0.172824356
KANSAS,KS,2013-10-01 00:00:00,2013,2013-01-01 00:00:00,3,2019-10-01 00:00:00,1411530,2893212,46684,10.75115677,120.3,0.48787645,-0.717693081,1,0.245504477
KANSAS,KS,2014-01-01 00:00:00,2014,2013-01-01 00:00:00,4,2019-10-01 00:00:00,1116045,2900475,46025,10.73694001,120.6,0.384780079,-0.955083331,1,0.48787645
KANSAS,KS,2014-04-01 00:00:00,2014,2013-01-01 00:00:00,5,2019-10-01 00:00:00,1273770,2900475,46831,10.75430066,121.3,0.439159103,-0.82289351,1,0.384780079
KANSAS,KS,2014-07-01 00:00:00,2014,2013-01-01 00:00:00,6,2019-10-01 00:00:00,753339,2900475,47417,10.76673609,121.6,0.259729527,-1.34811447,1,0.439159103
KANSAS,KS,2014-10-01 00:00:00,2014,2013-01-01 00:00:00,7,2019-10-01 00:00:00,645597,2900475,47732,10.77335731,122.6,0.222583198,-1.502454326,1,0.259729527
KANSAS,KS,2015-01-01 00:00:00,2015,2013-01-01 00:00:00,8,2019-10-01 00:00:00,619090.5,2909011,47368,10.76570217,123.1,0.212818205,-1.547316974,1,0.222583198
KANSAS,KS,2015-04-01 00:00:00,2015,2013-01-01 00:00:00,9,2019-10-01 00:00:00,651954,2909011,47389,10.76614541,123.7,0.224115344,-1.495594433,1,0.212818205
KANSAS,KS,2015-07-01 00:00:00,2015,2013-01-01 00:00:00,10,2019-10-01 00:00:00,318129,2909011,47371,10.76576551,124.1,0.109359848,-2.213111479,1,0.224115344
KANSAS,KS,2015-10-01 00:00:00,2015,2013-01-01 00:00:00,11,2019-10-01 00:00:00,327345,2909011,47230,10.76278456,124.7,0.112527935,-2.184553779,1,0.109359848
KANSAS,KS,2016-01-01 00:00:00,2016,2013-01-01 00:00:00,12,2019-10-01 00:00:00,448875,2910844,46806,10.75376668,125.3,0.154207852,-1.8694539,1,0.112527935
KANSAS,KS,2016-04-01 00:00:00,2016,2013-01-01 00:00:00,13,2019-10-01 00:00:00,381361.5,2910844,47186,10.76185252,126.1,0.131014063,-2.032450608,1,0.154207852
KANSAS,KS,2016-07-01 00:00:00,2016,2013-01-01 00:00:00,14,2019-10-01 00:00:00,292907.939,2910844,47542,10.76936881,126.8,0.100626464,-2.296339994,1,0.131014063
KANSAS,KS,2016-10-01 00:00:00,2016,2013-01-01 00:00:00,15,2019-10-01 00:00:00,274175.4352,2910844,47780,10.77436242,127.3,0.094191044,-2.362430176,1,0.100626464
KANSAS,KS,2017-01-01 00:00:00,2017,2013-01-01 00:00:00,16,2019-10-01 00:00:00,309313.5,2908718,48236,10.78386091,128.1,0.106340147,-2.241112388,1,0.094191044
KANSAS,KS,2017-04-01 00:00:00,2017,2013-01-01 00:00:00,17,2019-10-01 00:00:00,405149.7,2908718,48498,10.78927784,129,0.139288064,-1.971211085,1,0.106340147
KANSAS,KS,2017-07-01 00:00:00,2017,2013-01-01 00:00:00,18,2019-10-01 00:00:00,258539.1,2908718,48776,10.79499367,129.3,0.088884209,-2.420420774,1,0.139288064
KANSAS,KS,2017-10-01 00:00:00,2017,2013-01-01 00:00:00,19,2019-10-01 00:00:00,357076.8,2908718,49454,10.80879822,130.1,0.122760886,-2.097516829,1,0.088884209
KANSAS,KS,2018-01-01 00:00:00,2018,2013-01-01 00:00:00,20,2019-10-01 00:00:00,361807.2,2911359,49990,10.81957826,131.5,0.124274334,-2.085263788,1,0.122760886
KANSAS,KS,2018-04-01 00:00:00,2018,2013-01-01 00:00:00,21,2019-10-01 00:00:00,366522,2911359,50546,10.83063909,132.2,0.125893784,-2.072316715,1,0.124274334
KANSAS,KS,2018-07-01 00:00:00,2018,2013-01-01 00:00:00,22,2019-10-01 00:00:00,394719,2911359,51042,10.8404041,133.5,0.135578951,-1.998201142,1,0.125893784
KANSAS,KS,2018-10-01 00:00:00,2018,2013-01-01 00:00:00,23,2019-10-01 00:00:00,162589.35,2911359,51659,10.85241971,134.5,0.055846548,-2.885147565,1,0.135578951
KANSAS,KS,2019-01-01 00:00:00,2019,2013-01-01 00:00:00,24,2019-10-01 00:00:00,100044.9,2913314,52337,10.86545886,135.1,0.034340583,-3.371427459,1,0.055846548
KANSAS,KS,2019-04-01 00:00:00,2019,2013-01-01 00:00:00,25,2019-10-01 00:00:00,144089.1,2913314,52362,10.86593642,135.9,0.049458829,-3.006614686,1,0.034340583
KANSAS,KS,2019-07-01 00:00:00,2019,2013-01-01 00:00:00,26,2019-10-01 00:00:00,28577.55,2913314,53030,10.87861307,136.9,0.009809293,-4.624425099,1,0.049458829
KANSAS,KS,2019-10-01 00:00:00,2019,2013-01-01 00:00:00,27,2019-10-01 00:00:00,10590,2913314,53489,10.8872313,137.6,0.003635036,-5.617136384,1,0.009809293
KENTUCKY,KY,2013-01-01 00:00:00,2013,2013-01-01 00:00:00,0,2018-07-01 00:00:00,61140,4404659,36018,10.49177409,118.7,0.013880757,-4.277251807,1,0.003635036
KENTUCKY,KY,2013-04-01 00:00:00,2013,2013-01-01 00:00:00,1,2018-07-01 00:00:00,258363.09,4404659,36013,10.49163526,119.2,0.058656775,-2.836052202,1,0.013880757
KENTUCKY,KY,2013-07-01 00:00:00,2013,2013-01-01 00:00:00,2,2018-07-01 00:00:00,545468.52,4404659,36092,10.49382651,119.7,0.12383899,-2.088773028,1,0.058656775
KENTUCKY,KY,2013-10-01 00:00:00,2013,2013-01-01 00:00:00,3,2018-07-01 00:00:00,743139.15,4404659,36130,10.49487882,120.3,0.168716613,-1.779534815,1,0.12383899
KENTUCKY,KY,2014-01-01 00:00:00,2014,2013-01-01 00:00:00,4,2018-07-01 00:00:00,610732.32,4414349,36904,10.51607523,120.6,0.138351617,-1.977956889,1,0.168716613
KENTUCKY,KY,2014-04-01 00:00:00,2014,2013-01-01 00:00:00,5,2018-07-01 00:00:00,680426.01,4414349,37495,10.53196287,121.3,0.154139605,-1.869896563,1,0.138351617
KENTUCKY,KY,2014-07-01 00:00:00,2014,2013-01-01 00:00:00,6,2018-07-01 00:00:00,493577.25,4414349,37838,10.54106917,121.6,0.111812014,-2.190936269,1,0.154139605
KENTUCKY,KY,2014-10-01 00:00:00,2014,2013-01-01 00:00:00,7,2018-07-01 00:00:00,356099.34,4414349,38308,10.55341403,122.6,0.080668597,-2.517405913,1,0.111812014
KENTUCKY,KY,2015-01-01 00:00:00,2015,2013-01-01 00:00:00,8,2018-07-01 00:00:00,224311.1749,4425976,38736,10.56452468,123.1,0.050680613,-2.982211837,1,0.080668597
KENTUCKY,KY,2015-04-01 00:00:00,2015,2013-01-01 00:00:00,9,2018-07-01 00:00:00,421292.5233,4425976,39159,10.57538556,123.7,0.095186355,-2.351918676,1,0.050680613
KENTUCKY,KY,2015-07-01 00:00:00,2015,2013-01-01 00:00:00,10,2018-07-01 00:00:00,154732.532,4425976,39362,10.58055616,124.1,0.034960093,-3.353548072,1,0.095186355
KENTUCKY,KY,2015-10-01 00:00:00,2015,2013-01-01 00:00:00,11,2018-07-01 00:00:00,211700.2713,4425976,39656,10.58799754,124.7,0.047831319,-3.040074639,1,0.034960093
KENTUCKY,KY,2016-01-01 00:00:00,2016,2013-01-01 00:00:00,12,2018-07-01 00:00:00,328538.2522,4438182,39333,10.57981914,125.3,0.074025412,-2.603346836,1,0.047831319
KENTUCKY,KY,2016-04-01 00:00:00,2016,2013-01-01 00:00:00,13,2018-07-01 00:00:00,183302.0726,4438182,39579,10.58605395,126.1,0.041301162,-3.18686465,1,0.074025412
KENTUCKY,KY,2016-07-01 00:00:00,2016,2013-01-01 00:00:00,14,2018-07-01 00:00:00,178806.824,4438182,40005,10.59675973,126.8,0.040288304,-3.211694085,1,0.041301162
KENTUCKY,KY,2016-10-01 00:00:00,2016,2013-01-01 00:00:00,15,2018-07-01 00:00:00,150267.1962,4438182,40047,10.59780904,127.3,0.033857827,-3.385585095,1,0.040288304
KENTUCKY,KY,2017-01-01 00:00:00,2017,2013-01-01 00:00:00,16,2018-07-01 00:00:00,130923.9679,4452268,40416,10.60698103,128.1,0.029406129,-3.526552151,1,0.033857827
KENTUCKY,KY,2017-04-01 00:00:00,2017,2013-01-01 00:00:00,17,2018-07-01 00:00:00,176306.6766,4452268,40591,10.61130165,129,0.039599296,-3.228943949,1,0.029406129
